Voter ID,County,Candidate
1166075,Matterdawn,Torres
1540080,Harsaw,Vestal
1628533,Matterdawn,Vestal
1284007,Porpus,Vestal
1266938,Mershville,Vestal
1529520,Matterdawn,Vestal
1657157,Harsaw,Vestal
1679386,Matterdawn,Vestal
1047941,Harsaw,Seth
1308467,Porpus,Torres
1856146,Mershville,Torres
1948287,Harsaw,Torres
1357688,Harsaw,Vestal
1413899,Mershville,Vestal
1188810,Harsaw,Cordin
1203935,Harsaw,Torres
1172719,Harsaw,Vestal
1201752,Harsaw,Torres
1287521,Harsaw,Vestal
1507832,Harsaw,Torres
1996902,Harsaw,Torres
1463681,Harsaw,Vestal
1030916,Matterdawn,Torres
1894373,Harsaw,Torres
1870543,Mershville,Torres
1077285,Matterdawn,Torres
1304956,Harsaw,Torres
1746255,Mershville,Vestal
1572068,Harsaw,Torres
1680284,Matterdawn,Torres
1070476,Porpus,Vestal
1486750,Harsaw,Vestal
1820662,Matterdawn,Torres
1906320,Harsaw,Vestal
1571233,Porpus,Torres
1070132,Harsaw,Vestal
1791592,Mershville,Vestal
1331895,Mershville,Torres
1958462,Mershville,Torres
1627702,Harsaw,Vestal
1813436,Porpus,Vestal
1647614,Matterdawn,Vestal
1337388,Matterdawn,Torres
1055109,Mershville,Vestal
1038667,Arrent,Vestal
1759634,Harsaw,Torres
1847063,Porpus,Torres
1196518,Harsaw,Torres
1750297,Harsaw,Vestal
1000765,Harsaw,Vestal
1003839,Porpus,Torres
1540407,Mershville,Seth
1789197,Porpus,Torres
1208266,Harsaw,Vestal
1426501,Harsaw,Torres
1805852,Harsaw,Torres
1263486,Harsaw,Torres
1860483,Harsaw,Torres
1350183,Harsaw,Cordin
1023294,Matterdawn,Cordin
1818128,Harsaw,Vestal
1470422,Harsaw,Vestal
1907306,Matterdawn,Torres
1649020,Mershville,Torres
1170382,Harsaw,Vestal
1229911,Harsaw,Torres
1576079,Arrent,Vestal
1754734,Matterdawn,Torres
1204465,Matterdawn,Vestal
1605027,Matterdawn,Torres
1288764,Mershville,Vestal
1622425,Harsaw,Vestal
1459086,Matterdawn,Torres
1227699,Harsaw,Vestal
1008392,Matterdawn,Seth
1183119,Harsaw,Vestal
1190739,Matterdawn,Vestal
1063508,Harsaw,Vestal
1885475,Matterdawn,Torres
1945512,Harsaw,Torres
1379640,Mershville,Vestal
1208292,Harsaw,Torres
1200899,Mershville,Vestal
1001378,Matterdawn,Vestal
1016860,Harsaw,Seth
1771599,Mershville,Torres
1467152,Harsaw,Vestal
1075359,Harsaw,Torres
1471904,Matterdawn,Torres
1600675,Arrent,Vestal
1457741,Harsaw,Torres
1100881,Matterdawn,Torres
1955796,Arrent,Vestal
1574778,Harsaw,Torres
1968905,Mershville,Torres
1310884,Harsaw,Torres
1071673,Harsaw,Torres
1819652,Matterdawn,Vestal
1139229,Porpus,Torres
1648160,Matterdawn,Torres
1411478,Mershville,Vestal
1458521,Harsaw,Vestal
1627705,Harsaw,Torres
1121650,Matterdawn,Torres
1612723,Harsaw,Torres
1034176,Matterdawn,Vestal
1903314,Mershville,Seth
1422055,Mershville,Torres
1383861,Harsaw,Torres
1104773,Harsaw,Vestal
1048926,Mershville,Vestal
1073472,Harsaw,Torres
1718768,Matterdawn,Vestal
1262698,Porpus,Torres
1766915,Matterdawn,Vestal
1666453,Porpus,Torres
1193086,Porpus,Torres
1912746,Porpus,Torres
1131827,Harsaw,Vestal
1456392,Matterdawn,Vestal
1312400,Harsaw,Vestal
1780735,Harsaw,Torres
1424375,Mershville,Vestal
1102746,Matterdawn,Vestal
1540757,Arrent,Vestal
1185347,Harsaw,Vestal
1669806,Harsaw,Torres
1491074,Mershville,Torres
1213677,Harsaw,Torres
1842981,Harsaw,Torres
1414916,Arrent,Vestal
1150034,Mershville,Vestal
1029919,Matterdawn,Torres
1957428,Mershville,Vestal
1145140,Harsaw,Torres
1830166,Harsaw,Torres
1018807,Harsaw,Torres
1725565,Matterdawn,Vestal
1033382,Matterdawn,Vestal
1463673,Matterdawn,Seth
1482225,Harsaw,Torres
1159654,Harsaw,Vestal
1942731,Harsaw,Vestal
1748484,Mershville,Vestal
1418910,Porpus,Vestal
1224140,Harsaw,Torres
1952790,Matterdawn,Vestal
1532359,Harsaw,Torres
1240435,Arrent,Torres
1594439,Porpus,Seth
1935210,Mershville,Vestal
1606984,Harsaw,Torres
1740788,Mershville,Vestal
1278133,Matterdawn,Torres
1913678,Harsaw,Torres
1074996,Mershville,Torres
1227017,Harsaw,Vestal
1626805,Mershville,Vestal
1617056,Matterdawn,Torres
1407440,Harsaw,Torres
1604654,Harsaw,Torres
1285227,Matterdawn,Torres
1071298,Harsaw,Torres
1068132,Harsaw,Seth
1523135,Matterdawn,Torres
1925153,Harsaw,Vestal
1811854,Harsaw,Vestal
1733482,Harsaw,Vestal
1645969,Arrent,Torres
1036547,Harsaw,Torres
1879353,Harsaw,Torres
1356099,Mershville,Torres
1777031,Matterdawn,Vestal
1241723,Mershville,Torres
1295140,Harsaw,Vestal
1037600,Harsaw,Torres
1482998,Matterdawn,Vestal
1774154,Matterdawn,Torres
1987718,Arrent,Vestal
1417306,Porpus,Torres
1530411,Harsaw,Vestal
1863065,Mershville,Vestal
1009773,Mershville,Vestal
1802855,Matterdawn,Torres
1698615,Mershville,Vestal
1699499,Harsaw,Torres
1534719,Porpus,Torres
1027605,Harsaw,Vestal
1065437,Matterdawn,Torres
1077831,Harsaw,Torres
1300637,Porpus,Vestal
1943266,Harsaw,Torres
1629413,Mershville,Vestal
1744169,Mershville,Vestal
1484637,Harsaw,Vestal
1769577,Arrent,Seth
1142948,Matterdawn,Vestal
1692522,Porpus,Torres
1175518,Harsaw,Seth
1822063,Porpus,Vestal
1969395,Matterdawn,Vestal
1433598,Harsaw,Vestal
1666950,Matterdawn,Torres
1132518,Harsaw,Torres
1822415,Mershville,Vestal
1430064,Harsaw,Torres
1298912,Matterdawn,Seth
1831357,Harsaw,Vestal
1292093,Harsaw,Vestal
1697531,Harsaw,Vestal
1252882,Mershville,Torres
1976580,Matterdawn,Vestal
1259384,Matterdawn,Vestal
1718650,Harsaw,Torres
1543320,Arrent,Vestal
1097759,Porpus,Vestal
1146327,Porpus,Torres
1933311,Matterdawn,Torres
1145774,Harsaw,Vestal
1114619,Harsaw,Torres
1960566,Porpus,Torres
1508854,Mershville,Torres
1107395,Harsaw,Vestal
1290980,Matterdawn,Torres
1916378,Arrent,Torres
1907797,Harsaw,Vestal
1667220,Porpus,Vestal
1525244,Mershville,Torres
1866715,Porpus,Torres
1640282,Harsaw,Torres
1275609,Mershville,Vestal
1658353,Harsaw,Torres
1629470,Harsaw,Vestal
1960490,Harsaw,Torres
1205446,Harsaw,Vestal
1966325,Harsaw,Vestal
1562961,Harsaw,Seth
1873448,Matterdawn,Vestal
1767187,Matterdawn,Cordin
1082280,Arrent,Vestal
1375294,Mershville,Vestal
1988484,Mershville,Vestal
1138380,Harsaw,Vestal
1355430,Harsaw,Vestal
1598546,Harsaw,Vestal
1765485,Mershville,Torres
1075022,Matterdawn,Torres
1257081,Harsaw,Torres
1281516,Harsaw,Vestal
1081021,Harsaw,Torres
1827155,Matterdawn,Torres
1407563,Matterdawn,Torres
1230130,Harsaw,Vestal
1784573,Matterdawn,Torres
1058662,Porpus,Torres
1582232,Matterdawn,Vestal
1691343,Harsaw,Vestal
1753116,Mershville,Torres
1847222,Harsaw,Torres
1643750,Mershville,Torres
1857019,Matterdawn,Vestal
1111379,Harsaw,Vestal
1418431,Matterdawn,Vestal
1489245,Arrent,Vestal
1087924,Harsaw,Torres
1273123,Mershville,Vestal
1578821,Harsaw,Vestal
1897255,Harsaw,Torres
1608123,Porpus,Vestal
1748802,Harsaw,Vestal
1461457,Mershville,Torres
1276594,Harsaw,Vestal
1015628,Harsaw,Torres
1224688,Harsaw,Vestal
1629003,Arrent,Vestal
1420049,Harsaw,Vestal
1140999,Harsaw,Seth
1182903,Arrent,Torres
1364951,Harsaw,Torres
1916284,Porpus,Vestal
1306933,Mershville,Cordin
1924614,Porpus,Vestal
1662020,Harsaw,Torres
1080451,Matterdawn,Torres
1414540,Matterdawn,Torres
1628821,Harsaw,Vestal
1053854,Harsaw,Vestal
1061453,Mershville,Torres
1950566,Matterdawn,Torres
1229688,Mershville,Vestal
1278617,Matterdawn,Torres
1303938,Harsaw,Torres
1898929,Matterdawn,Torres
1625181,Mershville,Vestal
1816158,Harsaw,Vestal
1057693,Harsaw,Vestal
1884366,Porpus,Vestal
1013217,Mershville,Vestal
1056211,Matterdawn,Vestal
1031225,Mershville,Vestal
1275236,Mershville,Vestal
1165045,Mershville,Torres
1946760,Porpus,Torres
1548433,Harsaw,Torres
1610333,Mershville,Vestal
1961864,Harsaw,Vestal
1916464,Harsaw,Vestal
1194946,Matterdawn,Vestal
1294679,Matterdawn,Torres
1380377,Harsaw,Vestal
1235388,Matterdawn,Torres
1110141,Arrent,Torres
1571383,Matterdawn,Torres
1291889,Arrent,Torres
1098739,Harsaw,Vestal
1065462,Matterdawn,Seth
1150487,Harsaw,Torres
1608942,Matterdawn,Vestal
1349646,Mershville,Torres
1499945,Mershville,Vestal
1134426,Harsaw,Torres
1847185,Matterdawn,Vestal
1292239,Porpus,Torres
1762743,Matterdawn,Vestal
1467586,Harsaw,Vestal
1787522,Matterdawn,Torres
1397129,Mershville,Torres
1875227,Matterdawn,Vestal
1905586,Harsaw,Torres
1548357,Arrent,Vestal
1055782,Harsaw,Vestal
1544135,Porpus,Torres
1028031,Matterdawn,Torres
1494300,Matterdawn,Torres
1073662,Matterdawn,Torres
1477933,Harsaw,Torres
1563839,Mershville,Torres
1539176,Matterdawn,Torres
1707762,Mershville,Torres
1911964,Porpus,Vestal
1682712,Matterdawn,Torres
1411046,Matterdawn,Torres
1076807,Harsaw,Torres
1643993,Harsaw,Torres
1881850,Harsaw,Torres
1085844,Harsaw,Seth
1835106,Arrent,Vestal
1544203,Matterdawn,Torres
1394991,Matterdawn,Vestal
1620821,Mershville,Vestal
1775003,Matterdawn,Vestal
1619393,Arrent,Torres
1023552,Mershville,Cordin
1349211,Harsaw,Torres
1581363,Matterdawn,Vestal
1014786,Harsaw,Vestal
1733690,Harsaw,Torres
1993093,Matterdawn,Vestal
1422676,Harsaw,Torres
1023378,Harsaw,Vestal
1924462,Matterdawn,Torres
1659617,Harsaw,Torres
1965072,Harsaw,Torres
1594503,Harsaw,Seth
1495895,Matterdawn,Torres
1718556,Matterdawn,Vestal
1147157,Matterdawn,Vestal
1326019,Matterdawn,Torres
1826360,Harsaw,Vestal
1040601,Mershville,Torres
1803755,Matterdawn,Torres
1508502,Porpus,Vestal
1131447,Harsaw,Vestal
1702989,Harsaw,Torres
1232854,Harsaw,Torres
1157653,Arrent,Torres
1175136,Mershville,Torres
1216638,Mershville,Vestal
1733145,Arrent,Vestal
1753532,Harsaw,Torres
1003979,Mershville,Vestal
1106608,Porpus,Vestal
1453923,Harsaw,Vestal
1531337,Matterdawn,Vestal
1641394,Mershville,Vestal
1968298,Harsaw,Vestal
1314925,Matterdawn,Vestal
1691975,Harsaw,Torres
1050197,Matterdawn,Vestal
1960449,Matterdawn,Vestal
1282786,Harsaw,Vestal
1800007,Porpus,Torres
1600477,Mershville,Torres
1706666,Mershville,Torres
1973485,Harsaw,Torres
1386655,Matterdawn,Cordin
1648153,Harsaw,Vestal
1671736,Harsaw,Torres
1426499,Matterdawn,Vestal
1731595,Arrent,Torres
1847286,Mershville,Torres
1328853,Harsaw,Torres
1070327,Porpus,Torres
1245126,Porpus,Torres
1615753,Porpus,Torres
1317842,Matterdawn,Torres
1043737,Matterdawn,Torres
1014892,Matterdawn,Torres
1589873,Matterdawn,Vestal
1015787,Mershville,Vestal
1730239,Harsaw,Torres
1630448,Mershville,Torres
1983350,Porpus,Vestal
1795847,Mershville,Vestal
1260943,Matterdawn,Torres
1721921,Porpus,Torres
1603400,Harsaw,Torres
1012390,Matterdawn,Torres
1228772,Arrent,Torres
1980247,Harsaw,Torres
1507180,Arrent,Vestal
1511918,Matterdawn,Vestal
1169718,Mershville,Vestal
1397625,Matterdawn,Cordin
1888133,Harsaw,Vestal
1163657,Matterdawn,Torres
1509572,Porpus,Vestal
1805821,Arrent,Vestal
1882711,Arrent,Torres
1615912,Harsaw,Torres
1969290,Harsaw,Cordin
1156093,Arrent,Vestal
1171256,Harsaw,Vestal
1339899,Harsaw,Torres
1266151,Harsaw,Vestal
1522617,Mershville,Vestal
1949318,Harsaw,Vestal
1436088,Harsaw,Torres
1614812,Harsaw,Vestal
1569206,Matterdawn,Vestal
1317145,Porpus,Vestal
1296303,Harsaw,Vestal
1721299,Harsaw,Seth
1238312,Mershville,Vestal
1993309,Harsaw,Vestal
1268805,Matterdawn,Vestal
1662693,Harsaw,Vestal
1132303,Harsaw,Vestal
1430326,Matterdawn,Vestal
1422375,Harsaw,Vestal
1193254,Harsaw,Vestal
1276028,Mershville,Torres
1667976,Matterdawn,Torres
1904121,Matterdawn,Vestal
1108103,Matterdawn,Vestal
1465277,Mershville,Vestal
1829804,Matterdawn,Vestal
1805721,Mershville,Torres
1177840,Harsaw,Torres
1181664,Harsaw,Vestal
1509970,Harsaw,Torres
1566345,Harsaw,Vestal
1089055,Harsaw,Torres
1826483,Matterdawn,Vestal
1697373,Matterdawn,Vestal
1627181,Matterdawn,Vestal
1743391,Mershville,Torres
1015093,Mershville,Torres
1623302,Mershville,Torres
1315981,Porpus,Vestal
1578503,Mershville,Seth
1103234,Matterdawn,Torres
1183742,Harsaw,Vestal
1809157,Harsaw,Cordin
1067935,Porpus,Torres
1316774,Harsaw,Vestal
1021904,Harsaw,Vestal
1517916,Matterdawn,Cordin
1380640,Porpus,Vestal
1762427,Matterdawn,Torres
1730647,Mershville,Torres
1416638,Mershville,Torres
1991561,Arrent,Vestal
1381837,Mershville,Torres
1637283,Arrent,Torres
1041880,Harsaw,Vestal
1241725,Matterdawn,Vestal
1212145,Matterdawn,Torres
1888620,Matterdawn,Vestal
1264625,Harsaw,Torres
1780808,Matterdawn,Torres
1208524,Arrent,Torres
1695848,Matterdawn,Cordin
1933295,Matterdawn,Torres
1931707,Harsaw,Vestal
1100931,Harsaw,Vestal
1041340,Mershville,Vestal
1513604,Mershville,Torres
1642523,Mershville,Vestal
1562877,Matterdawn,Torres
1473224,Harsaw,Seth
1700743,Mershville,Torres
1415267,Harsaw,Torres
1710147,Harsaw,Torres
1192290,Arrent,Vestal
1957806,Harsaw,Torres
1714657,Mershville,Torres
1458239,Mershville,Torres
1491318,Matterdawn,Vestal
1119820,Porpus,Torres
1037973,Mershville,Vestal
1460734,Matterdawn,Torres
1901226,Harsaw,Seth
1961564,Matterdawn,Torres
1502783,Harsaw,Torres
1116600,Harsaw,Torres
1084075,Porpus,Vestal
1812150,Mershville,Vestal
1822615,Matterdawn,Vestal
1388904,Porpus,Seth
1420285,Porpus,Torres
1555196,Harsaw,Torres
1031770,Mershville,Torres
1747328,Harsaw,Cordin
1299303,Harsaw,Torres
1848534,Harsaw,Torres
1768033,Harsaw,Torres
1596457,Arrent,Torres
1424110,Harsaw,Torres
1350848,Harsaw,Vestal
1639836,Matterdawn,Vestal
1598597,Harsaw,Torres
1144208,Porpus,Torres
1603933,Porpus,Torres
1884708,Matterdawn,Vestal
1191656,Harsaw,Vestal
1889806,Porpus,Vestal
1272679,Harsaw,Vestal
1088708,Mershville,Torres
1318397,Harsaw,Vestal
1156009,Mershville,Cordin
1019896,Harsaw,Torres
1650765,Harsaw,Torres
1796689,Mershville,Vestal
1984598,Harsaw,Vestal
1687655,Harsaw,Torres
1749067,Porpus,Vestal
1867035,Matterdawn,Seth
1322984,Matterdawn,Vestal
1008379,Matterdawn,Torres
1579749,Mershville,Vestal
1220384,Matterdawn,Torres
1057533,Mershville,Torres
1901903,Matterdawn,Vestal
1189826,Mershville,Torres
1771861,Mershville,Vestal
1004978,Matterdawn,Torres
1207523,Harsaw,Vestal
1979765,Harsaw,Vestal
1685236,Harsaw,Torres
1168129,Harsaw,Torres
1949652,Mershville,Torres
1664206,Harsaw,Vestal
1267300,Matterdawn,Vestal
1065025,Matterdawn,Vestal
1189001,Matterdawn,Vestal
1211865,Matterdawn,Torres
1339970,Matterdawn,Vestal
1834390,Porpus,Vestal
1939418,Porpus,Vestal
1689078,Harsaw,Torres
1771106,Porpus,Torres
1833908,Harsaw,Vestal
1212654,Matterdawn,Torres
1070282,Harsaw,Torres
1507462,Mershville,Torres
1628484,Harsaw,Vestal
1392830,Arrent,Vestal
1337942,Harsaw,Torres
1802235,Arrent,Torres
1469649,Harsaw,Vestal
1212935,Matterdawn,Seth
1772219,Matterdawn,Vestal
1189115,Matterdawn,Vestal
1240998,Mershville,Torres
1531768,Harsaw,Vestal
1506008,Harsaw,Vestal
1765909,Matterdawn,Vestal
1668052,Harsaw,Vestal
1396008,Matterdawn,Torres
1467472,Mershville,Torres
1012534,Porpus,Vestal
1007361,Matterdawn,Torres
1208609,Harsaw,Vestal
1718038,Matterdawn,Vestal
1098503,Matterdawn,Vestal
1676862,Harsaw,Torres
1552224,Matterdawn,Vestal
1672650,Harsaw,Vestal
1234977,Harsaw,Vestal
1256741,Harsaw,Vestal
1502757,Porpus,Torres
1520114,Harsaw,Torres
1809280,Matterdawn,Seth
1912752,Porpus,Torres
1664735,Harsaw,Torres
1529568,Mershville,Vestal
1233785,Mershville,Vestal
1900602,Mershville,Vestal
1491609,Matterdawn,Vestal
1135290,Arrent,Torres
1640460,Harsaw,Torres
1925288,Harsaw,Torres
1000036,Porpus,Vestal
1908474,Harsaw,Torres
1420602,Harsaw,Torres
1627762,Harsaw,Torres
1180532,Arrent,Torres
1210871,Harsaw,Seth
1579003,Harsaw,Vestal
1119434,Porpus,Vestal
1457788,Matterdawn,Torres
1895310,Matterdawn,Vestal
1978689,Mershville,Seth
1876102,Matterdawn,Torres
1147510,Mershville,Vestal
1777781,Porpus,Torres
1481958,Porpus,Vestal
1383521,Harsaw,Vestal
1037738,Porpus,Vestal
1224042,Harsaw,Torres
1353143,Porpus,Torres
1762344,Harsaw,Vestal
1772369,Harsaw,Vestal
1577226,Harsaw,Vestal
1429464,Harsaw,Torres
1429624,Mershville,Vestal
1919329,Mershville,Vestal
1883855,Matterdawn,Vestal
1199100,Arrent,Seth
1075911,Mershville,Torres
1749129,Harsaw,Torres
1045438,Harsaw,Torres
1499619,Harsaw,Vestal
1002063,Matterdawn,Vestal
1272537,Harsaw,Vestal
1483507,Arrent,Torres
1752963,Matterdawn,Vestal
1183399,Porpus,Torres
1355945,Mershville,Torres
1491982,Harsaw,Torres
1352336,Matterdawn,Torres
1989015,Harsaw,Vestal
1319529,Mershville,Torres
1671815,Matterdawn,Vestal
1202863,Porpus,Torres
1140067,Harsaw,Torres
1368626,Mershville,Vestal
1399794,Harsaw,Torres
1263208,Mershville,Torres
1229058,Porpus,Torres
1433104,Mershville,Seth
1324492,Mershville,Vestal
1398622,Matterdawn,Cordin
1066502,Mershville,Vestal
1964228,Harsaw,Vestal
1399747,Porpus,Vestal
1183394,Harsaw,Torres
1964265,Harsaw,Torres
1145614,Mershville,Vestal
1604683,Harsaw,Vestal
1436071,Mershville,Torres
1894193,Mershville,Seth
1533122,Harsaw,Vestal
1776296,Harsaw,Torres
1787029,Harsaw,Torres
1843991,Harsaw,Vestal
1620685,Harsaw,Vestal
1562892,Harsaw,Torres
1877264,Harsaw,Vestal
1044053,Mershville,Vestal
1849183,Arrent,Torres
1254620,Harsaw,Seth
1678442,Harsaw,Torres
1511916,Mershville,Vestal
1729942,Porpus,Vestal
1355975,Matterdawn,Vestal
1542092,Harsaw,Vestal
1540918,Mershville,Vestal
1687964,Harsaw,Vestal
1657419,Harsaw,Vestal
1007382,Harsaw,Vestal
1990170,Matterdawn,Vestal
1656047,Matterdawn,Seth
1329433,Harsaw,Torres
1283747,Harsaw,Vestal
1577607,Harsaw,Vestal
1229297,Mershville,Vestal
1629280,Matterdawn,Vestal
1979138,Harsaw,Torres
1179338,Porpus,Vestal
1650858,Harsaw,Vestal
1558153,Harsaw,Torres
1876523,Porpus,Vestal
1660767,Mershville,Vestal
1095263,Harsaw,Torres
1948291,Harsaw,Seth
1301751,Porpus,Seth
1035268,Mershville,Seth
1740192,Harsaw,Vestal
1150169,Harsaw,Vestal
1991613,Harsaw,Torres
1085772,Mershville,Vestal
1007321,Arrent,Torres
1338153,Mershville,Torres
1603359,Harsaw,Vestal
1350319,Harsaw,Seth
1884501,Porpus,Vestal
1605503,Porpus,Vestal
1180538,Harsaw,Torres
1134658,Matterdawn,Vestal
1715410,Arrent,Torres
1153539,Harsaw,Torres
1007044,Mershville,Torres
1621409,Harsaw,Vestal
1411996,Arrent,Torres
1227014,Mershville,Torres
1857661,Mershville,Vestal
1218156,Arrent,Vestal
1291709,Matterdawn,Vestal
1326362,Matterdawn,Vestal
1522179,Matterdawn,Vestal
1931950,Matterdawn,Torres
1794704,Harsaw,Vestal
1113254,Mershville,Torres
1120646,Matterdawn,Torres
1555612,Matterdawn,Vestal
1497812,Matterdawn,Vestal
1518434,Harsaw,Torres
1564714,Matterdawn,Vestal
1579142,Arrent,Torres
1616319,Mershville,Cordin
1798378,Mershville,Vestal
1519988,Matterdawn,Torres
1271854,Matterdawn,Torres
1011618,Porpus,Torres
1315211,Matterdawn,Vestal
1851262,Mershville,Torres
1155912,Harsaw,Torres
1157656,Matterdawn,Vestal
1271798,Matterdawn,Vestal
1131016,Porpus,Vestal
1645679,Mershville,Cordin
1577113,Harsaw,Vestal
1842913,Matterdawn,Vestal
1843102,Harsaw,Vestal
1192194,Harsaw,Torres
1585366,Harsaw,Torres
1457580,Mershville,Vestal
1034131,Matterdawn,Vestal
1086729,Matterdawn,Torres
1508666,Matterdawn,Vestal
1490165,Arrent,Torres
1925942,Matterdawn,Seth
1966647,Harsaw,Vestal
1668301,Mershville,Torres
1628666,Harsaw,Torres
1440638,Arrent,Torres
1569110,Porpus,Cordin
1389698,Harsaw,Torres
1956262,Mershville,Seth
1168713,Harsaw,Torres
1219608,Mershville,Vestal
1434520,Harsaw,Torres
1335671,Mershville,Torres
1652048,Harsaw,Torres
1023839,Porpus,Torres
1974495,Porpus,Vestal
1085274,Arrent,Vestal
1718559,Porpus,Torres
1854127,Harsaw,Vestal
1842936,Mershville,Torres
1480808,Harsaw,Torres
1671705,Matterdawn,Vestal
1451628,Mershville,Vestal
1733458,Arrent,Seth
1217670,Harsaw,Vestal
1019077,Matterdawn,Torres
1787572,Harsaw,Torres
1035356,Matterdawn,Torres
1925810,Harsaw,Torres
1350777,Arrent,Seth
1299245,Matterdawn,Vestal
1884363,Mershville,Torres
1345470,Mershville,Vestal
1788527,Matterdawn,Vestal
1252690,Mershville,Torres
1893917,Mershville,Torres
1552324,Harsaw,Torres
1920265,Harsaw,Vestal
1352874,Mershville,Torres
1526950,Mershville,Torres
1175255,Harsaw,Torres
1928034,Matterdawn,Vestal
1063268,Harsaw,Cordin
1933427,Mershville,Vestal
1768479,Harsaw,Vestal
1350512,Harsaw,Torres
1080239,Harsaw,Torres
1640224,Matterdawn,Vestal
1753005,Harsaw,Torres
1202516,Matterdawn,Vestal
1502423,Matterdawn,Vestal
1453716,Harsaw,Vestal
1988511,Harsaw,Torres
1230326,Mershville,Torres
1751127,Harsaw,Torres
1327774,Matterdawn,Vestal
1693908,Porpus,Vestal
1438743,Mershville,Vestal
1580130,Matterdawn,Vestal
1767922,Matterdawn,Vestal
1439873,Harsaw,Vestal
1114870,Arrent,Vestal
1391151,Matterdawn,Vestal
1065501,Matterdawn,Torres
1210360,Matterdawn,Torres
1045738,Harsaw,Torres
1581659,Matterdawn,Torres
1820116,Harsaw,Vestal
1816790,Harsaw,Vestal
1147359,Harsaw,Torres
1766594,Matterdawn,Torres
1629838,Mershville,Torres
1994465,Porpus,Vestal
1890121,Mershville,Cordin
1894198,Matterdawn,Vestal
1151151,Mershville,Torres
1038715,Matterdawn,Vestal
1019531,Mershville,Torres
1011870,Matterdawn,Vestal
1975116,Mershville,Torres
1920336,Matterdawn,Vestal
1370965,Porpus,Torres
1313063,Matterdawn,Torres
1069804,Arrent,Seth
1542806,Harsaw,Vestal
1951059,Mershville,Vestal
1115102,Harsaw,Torres
1392310,Harsaw,Torres
1087199,Arrent,Vestal
1553213,Mershville,Vestal
1384988,Matterdawn,Torres
1553488,Matterdawn,Vestal
1129665,Mershville,Seth
1159528,Mershville,Torres
1430540,Harsaw,Vestal
1499681,Harsaw,Vestal
1890472,Matterdawn,Seth
1397955,Harsaw,Vestal
1482586,Mershville,Vestal
1395440,Matterdawn,Torres
1134283,Harsaw,Torres
1049967,Mershville,Vestal
1066458,Matterdawn,Vestal
1669117,Harsaw,Vestal
1520941,Mershville,Vestal
1564124,Matterdawn,Vestal
1261719,Harsaw,Vestal
1428802,Harsaw,Vestal
1609441,Harsaw,Vestal
1471912,Harsaw,Vestal
1526318,Mershville,Torres
1701665,Matterdawn,Torres
1584376,Matterdawn,Vestal
1529478,Mershville,Torres
1755693,Harsaw,Vestal
1030470,Matterdawn,Torres
1905552,Harsaw,Seth
1905529,Matterdawn,Torres
1312782,Matterdawn,Torres
1056824,Harsaw,Torres
1756352,Harsaw,Torres
1030813,Matterdawn,Vestal
1945856,Harsaw,Seth
1428689,Mershville,Torres
1763651,Matterdawn,Vestal
1924711,Matterdawn,Torres
1497878,Porpus,Vestal
1637534,Harsaw,Vestal
1145138,Porpus,Vestal
1307908,Mershville,Torres
1821224,Mershville,Torres
1071288,Porpus,Vestal
1683160,Porpus,Torres
1562635,Mershville,Vestal
1112265,Matterdawn,Vestal
1040411,Harsaw,Cordin
1441025,Matterdawn,Torres
1222485,Matterdawn,Torres
1462733,Harsaw,Vestal
1365342,Matterdawn,Vestal
1109508,Harsaw,Seth
1999861,Porpus,Vestal
1861237,Harsaw,Vestal
1979917,Harsaw,Vestal
1294064,Mershville,Torres
1065953,Mershville,Vestal
1231161,Matterdawn,Torres
1845195,Harsaw,Vestal
1900173,Mershville,Torres
1837667,Mershville,Vestal
1706555,Mershville,Vestal
1001789,Harsaw,Vestal
1852869,Matterdawn,Torres
1672062,Mershville,Torres
1003783,Harsaw,Vestal
1293915,Mershville,Torres
1010287,Harsaw,Torres
1130414,Mershville,Torres
1646993,Harsaw,Torres
1626238,Porpus,Vestal
1549625,Harsaw,Vestal
1060210,Harsaw,Vestal
1317687,Harsaw,Torres
1396323,Harsaw,Vestal
1160718,Harsaw,Vestal
1517927,Matterdawn,Seth
1594067,Harsaw,Vestal
1267375,Matterdawn,Torres
1215696,Harsaw,Vestal
1926414,Mershville,Torres
1734783,Mershville,Torres
1276748,Matterdawn,Torres
1744524,Matterdawn,Vestal
1856634,Mershville,Vestal
1066671,Mershville,Seth
1255009,Porpus,Vestal
1118938,Harsaw,Vestal
1781503,Harsaw,Vestal
1371729,Harsaw,Vestal
1923482,Matterdawn,Torres
1827107,Harsaw,Torres
1216625,Harsaw,Torres
1582830,Porpus,Torres
1082692,Harsaw,Torres
1432361,Porpus,Vestal
1346422,Porpus,Vestal
1978014,Porpus,Torres
1426046,Harsaw,Torres
1768812,Arrent,Torres
1341980,Arrent,Torres
1551949,Harsaw,Torres
1577063,Harsaw,Vestal
1106110,Harsaw,Vestal
1783438,Harsaw,Vestal
1381626,Harsaw,Torres
1147939,Porpus,Vestal
1559978,Harsaw,Torres
1417330,Arrent,Torres
1532543,Mershville,Torres
1157400,Mershville,Torres
1102107,Porpus,Vestal
1670291,Matterdawn,Vestal
1320775,Matterdawn,Torres
1073717,Matterdawn,Vestal
1952381,Porpus,Vestal
1365422,Porpus,Torres
1837950,Matterdawn,Torres
1335542,Matterdawn,Cordin
1962123,Matterdawn,Vestal
1452159,Matterdawn,Vestal
